synset,rating,list,word
13850304,0.333333333,"['scale', 'scale of measurement', 'graduated table', 'ordered series']",scale of measurement
2572119,0.5,"['victimize', 'swindle', 'rook', 'goldbrick', 'nobble', 'diddle', 'bunco', 'defraud', 'scam', 'mulct', 'gyp', 'gip', 'hornswoggle', 'short-change', 'con']",scam
2082690,0,"['spread', 'scatter', 'spread out']",scatter
369138,0.5,"['scatter', 'scattering', 'strewing']",scattering
6756111,0,['scenario'],scenario
386676,0,"['schism', 'split']",schism
7134850,0.333333333,"['chat', 'confab', 'confabulation', 'schmooze', 'schmoose']",schmoose
7134850,0.333333333,"['chat', 'confab', 'confabulation', 'schmooze', 'schmoose']",schmooze
2388403,0.25,"['educate', 'school', 'train', 'cultivate', 'civilize', 'civilise']",school
888693,0,['schooling'],schooling
1109259,0.375,"['outdo', 'outflank', 'trump', 'best', 'scoop']",scoop
9179382,0,"['score', 'account']",score
1170962,0,"['fight', 'fighting', 'combat', 'scrap']",scrap
8653873,0.333333333,"['start', 'starting line', 'scratch', 'scratch line']",scratch
8653873,0.333333333,"['start', 'starting line', 'scratch', 'scratch line']",scratch line
1049685,0,"['cover', 'covering', 'screening', 'masking']",screening
1104624,0,"['cheat', 'chouse', 'shaft', 'screw', 'chicane', 'jockey']",screw
554200,0.5,"['melee', 'scrimmage', 'battle royal']",scrimmage
697062,0.25,"['audit', 'scrutinize', 'scrutinise', 'inspect']",scrutinise
697062,0.25,"['audit', 'scrutinize', 'scrutinise', 'inspect']",scrutinize
4157703,0.5,['scum'],scum
4159354,0,['seal'],seal
2253964,0.5,['seamed'],seamed
1315613,0.333333333,"['search', 'seek', 'look for']",search
294884,0,"['temper', 'season', 'mollify']",season
4162998,0.333333333,"['seating', 'seats', 'seating room', 'seating area']",seating
4162998,0.333333333,"['seating', 'seats', 'seating room', 'seating area']",seating area
4162998,0.333333333,"['seating', 'seats', 'seating room', 'seating area']",seating room
4162998,0.333333333,"['seating', 'seats', 'seating room', 'seating area']",seats
2535457,0,"['secede', 'splinter', 'break away']",secede
5748054,0.333333333,"['discrimination', 'secernment']",secernment
495998,0.444444444,"['seclude', 'sequester', 'sequestrate', 'withdraw']",seclude
1859055,0.5,"['cloistered', 'reclusive', 'secluded', 'sequestered']",secluded
4622932,0.333333333,"['privacy', 'privateness', 'seclusion']",seclusion
2202146,0.333333333,"['second', '2nd', '2d']",second
793592,0,['secondary'],secondary
1854702,0.25,['secondhand'],secondhand
7180372,0.5,"['second', 'secondment', 'endorsement', 'indorsement']",secondment
28984,0,"['unavowed', 'secret']",secret
4164989,0,"['section', 'segment']",section
2097268,0.4,['seductive'],seductive
448130,0.5,"['seductively', 'temptingly']",seductively
2023107,0,"['meet', 'run into', 'encounter', 'run across', 'come across', 'see']",see
662589,0,"['see', 'check', 'insure', 'see to it', 'ensure', 'control', 'ascertain', 'assure']",see to it
1500873,0.333333333,"['sow', 'seed']",seed
1315613,0.333333333,"['search', 'seek', 'look for']",seek
2134672,0.25,"['appear', 'seem']",seem
1873985,0.333333333,"['apparent', 'ostensible', 'seeming']",seeming
4900357,0,"['seemliness', 'grace']",seemliness
4164989,0,"['section', 'segment']",segment
1326917,0,"['segregated', 'unintegrated']",segregated
1202184,0.25,"['segregation', 'sequestration']",segregation
737656,0,"['seize', 'clutch', 'get hold of']",seize
1445932,0.333333333,"['bite', 'seize with teeth']",seize with teeth
88481,0,"['capture', 'gaining control', 'seizure']",seizure
6400510,0,"['excerpt', 'excerption', 'extract', 'selection']",selection
448282,0.5,['selectively'],selectively
578234,0,"['at odds', 'conflicting', 'contradictory', 'self-contradictory']",self-contradictory
728225,0,"['autonomous', 'self-directed', 'self-reliant']",self-directed
728225,0,"['autonomous', 'self-directed', 'self-reliant']",self-reliant
101609,0.25,"['altruistic', 'selfless']",selfless
2068946,0,"['identical', 'selfsame', 'very']",selfsame
2244956,0.333333333,"['deal', 'sell', 'trade']",sell
1113068,0.333333333,"['selling', 'merchandising', 'marketing']",selling
8161477,0.333333333,['senate'],senate
2348568,0.166666667,"['commit', 'institutionalize', 'institutionalise', 'send', 'charge']",send
2465939,0,"['dismiss', 'send packing', 'send away', 'drop']",send away
792471,0,"['call', 'send for']",send for
1062555,0.5,"['send', 'get off', 'send off']",send off
2465939,0,"['dismiss', 'send packing', 'send away', 'drop']",send packing
873682,0.5,"['advise', 'notify', 'give notice', 'send word', 'apprise', 'apprize']",send word
13949576,0.125,"['seniority', 'senior status', 'higher status', 'higher rank']",senior status
13949576,0.125,"['seniority', 'senior status', 'higher status', 'higher rank']",seniority
5655119,0,"['touch', 'sense of touch', 'skin senses', 'touch modality', 'cutaneous senses']",sense of touch
2503305,0.5,"['otiose', 'pointless', 'purposeless', 'senseless', 'superfluous', 'wasted']",senseless
8585657,0.333333333,"['horizon', 'apparent horizon', 'visible horizon', 'sensible horizon', 'skyline']",sensible horizon
5710687,0.333333333,"['detection', 'sensing']",sensing
906735,0,"['sentence', 'condemn', 'doom']",sentence
2031158,0,"['separate', 'divide']",separate
2110447,0,"['detached', 'isolated', 'separated', 'set-apart']",separated
4742766,0,"['otherness', 'distinctness', 'separateness']",separateness
7331400,0,"['separation', 'breakup', 'detachment']",separation
6399503,0,"['sequel', 'continuation']",sequel
1667729,0,"['consecutive', 'sequent', 'sequential', 'serial', 'successive']",sequent
1667729,0,"['consecutive', 'sequent', 'sequential', 'serial', 'successive']",sequential
292349,0,"['consecutive', 'sequentially']",sequentially
579367,0,['sequester'],sequester
1859055,0.5,"['cloistered', 'reclusive', 'secluded', 'sequestered']",sequestered
495808,0,"['sequester', 'sequestrate', 'keep apart', 'set apart', 'isolate']",sequestrate
1202184,0.25,"['segregation', 'sequestration']",sequestration
6621447,0,"['serial', 'series']",serial
7057196,0.333333333,"['serialism', 'serial music']",serial music
6593803,0,"['series', 'serial', 'serial publication']",serial publication
7057196,0.333333333,"['serialism', 'serial music']",serialism
6621447,0,"['serial', 'series']",series
2670578,0,"['serve', 'serve well']",serve
2670578,0,"['serve', 'serve well']",serve well
5149832,0.4,"['avail', 'help', 'service']",service
296178,0,"['adjust', 'set', 'correct']",set
495808,0,"['sequester', 'sequestrate', 'keep apart', 'set apart', 'isolate']",set apart
542668,0,"['suspend', 'set aside']",set aside
1515196,0.5,"['launch', 'set in motion']",set in motion
1643657,0.333333333,"['trip', 'actuate', 'trigger', 'activate', 'set off', 'spark off', 'spark', 'trigger off', 'touch off']",set off
735571,0,"['arrange', 'set up', 'put', 'order']",set up
1126700,0.375,"['beset', 'set upon']",set upon
2110447,0,"['detached', 'isolated', 'separated', 'set-apart']",set-apart
4176747,0.333333333,"['set-back', 'setoff', 'offset']",set-back
4176747,0.333333333,"['set-back', 'setoff', 'offset']",setoff
3792526,0.333333333,"['mount', 'setting']",setting
763399,0,"['settle', 'square off', 'square up', 'determine']",settle
415398,0.333333333,"['settle', 'root', 'take root', 'steady down', 'settle down']",settle down
1311605,0.5,"['colonized', 'colonised', 'settled']",settled
5789089,0,"['settlement', 'resolution', 'closure']",settlement
1560984,0.3,"['sever', 'break up']",sever
14414503,0.333333333,"['discreteness', 'distinctness', 'separateness', 'severalty']",severalty
7999291,0,['sex'],sex
2132735,0.5,"['intimate', 'sexual']",sexual
160688,0.333333333,"['sexual conquest', 'score']",sexual conquest
136469,0.333333333,['sexually'],sexually
2651193,0.375,"['cohabit', 'live together', 'shack up']",shack up
253361,0,"['fettered', 'shackled']",shackled
2696306,0.285714286,"['shadow', 'overshadow', 'dwarf']",shadow
1104624,0,"['cheat', 'chouse', 'shaft', 'screw', 'chicane', 'jockey']",shaft
3318438,0,"['fake', 'sham', 'postiche']",sham
5941210,0,"['shape', 'embodiment']",shape
1085098,0,"['parcel', 'portion', 'share']",share
2152216,0,['shared'],shared
541189,0.2,"['divided', 'divided up', 'shared', 'shared out']",shared out
7134575,0,"['communion', 'sharing']",sharing
2919414,0.5,"['bundle', 'sheaf']",sheaf
520892,0,"['absolute', 'downright', 'out-and-out', 'rank', 'right-down', 'sheer']",sheer
4190747,0.333333333,"['shell', 'case', 'casing']",shell
1885866,0.333333333,['shielded'],shielded
380159,0,"['switch', 'change over', 'shift']",shift
841986,0,"['denounce', 'tell on', 'betray', 'give away', 'rat', 'grass', 'shit', 'shop', 'snitch', 'stag']",shit
1172252,0.25,"['shock', 'impact']",shock
8440630,0.5,"['dictatorship', 'absolutism', 'authoritarianism', 'Caesarism', 'despotism', 'monocracy', 'one-man rule', 'shogunate', 'Stalinism', 'totalitarianism', 'tyranny']",shogunate
357332,0,"['shoot', 'spud', 'germinate', 'pullulate', 'bourgeon', 'burgeon forth', 'sprout']",shoot
2473688,0,"['kill', 'shoot down', 'defeat', 'vote down', 'vote out']",shoot down
841986,0,"['denounce', 'tell on', 'betray', 'give away', 'rat', 'grass', 'shit', 'shop', 'snitch', 'stag']",shop
4204755,0,"['short circuit', 'short']",short
4204755,0,"['short circuit', 'short']",short circuit
2572119,0.5,"['victimize', 'swindle', 'rook', 'goldbrick', 'nobble', 'diddle', 'bunco', 'defraud', 'scam', 'mulct', 'gyp', 'gip', 'hornswoggle', 'short-change', 'con']",short-change
811171,0.4,"['bypass', 'short-circuit', 'go around', 'get around']",short-circuit
788473,0,"['shot', 'stab']",shot
1015244,0,"['testify', 'bear witness', 'prove', 'evidence', 'show']",show
7181043,0,"['confrontation', 'encounter', 'showdown', 'face-off']",showdown
521209,0,"['display', 'exhibit', 'showing']",showing
15265518,0,"['beginning', 'commencement', 'first', 'outset', 'get-go', 'start', 'kickoff', 'starting time', 'showtime', 'offset']",showtime
903711,0.142857143,"['shrive', 'absolve']",shrive
1418667,0.456659619,"['shuffle', 'ruffle', 'mix']",shuffle
340463,0.5,"['shuffle', 'shuffling', 'make']",shuffling
812149,0,"['shun', 'eschew']",shun
203753,0.5,"['avoidance', 'turning away', 'shunning', 'dodging']",shunning
2449340,0,"['exclude', 'keep out', 'shut out', 'shut']",shut
2426395,0.333333333,"['close up', 'close', 'fold', 'shut down', 'close down']",shut down
2449340,0,"['exclude', 'keep out', 'shut out', 'shut']",shut out
229260,0.333333333,"['closure', 'closedown', 'closing', 'shutdown']",shutdown
344040,0.333333333,"['shutting', 'closing']",shutting
2441215,0,['side'],side
447472,0,"['adjacent', 'next', 'side by side']",side by side
6271403,0,['sidebar'],sidebar
4214282,0.428571429,['sidecar'],sidecar
2409941,0.5,"['sign', 'contract', 'sign on', 'sign up']",sign
2409941,0.5,"['sign', 'contract', 'sign on', 'sign up']",sign on
2409941,0.5,"['sign', 'contract', 'sign on', 'sign up']",sign up
922438,0.333333333,"['signalize', 'signalise', 'distinguish']",signalise
922438,0.333333333,"['signalize', 'signalise', 'distinguish']",signalize
2071420,0,['similar'],similar
4743605,0,['similarity'],similarity
138060,0,"['similarly', 'likewise']",similarly
7108282,0.5,['simile'],simile
4744814,0.2,"['likeness', 'alikeness', 'similitude']",similitude
1722980,0.5,"['model', 'simulate']",simulate
1573238,0,"['fake', 'false', 'faux', 'imitation', 'simulated']",simulated
2378496,0.333333333,"['coincident', 'coincidental', 'coinciding', 'concurrent', 'co-occurrent', 'cooccurring', 'simultaneous']",simultaneous
937208,0.5,"['spill the beans', 'let the cat out of the bag', 'talk', 'tattle', 'blab', 'peach', 'babble', 'sing', 'babble out', 'blab out']",sing
2797907,0.5,['single-stranded'],single-stranded
1971929,0,"['sink', 'subside']",sink
1613391,0.333333333,['siphon'],siphon
1853542,0.4,"['siphon', 'syphon', 'siphon off']",siphon off
13814184,0.125,"['sisterhood', 'sistership']",sisterhood
13814184,0.125,"['sisterhood', 'sistership']",sistership
2202854,0,"['sixth', '6th']",sixth
4231693,0.333333333,"['ski tow', 'ski lift', 'lift']",ski lift
4231693,0.333333333,"['ski tow', 'ski lift', 'lift']",ski tow
5655119,0,"['touch', 'sense of touch', 'skin senses', 'touch modality', 'cutaneous senses']",skin senses
616498,0.333333333,"['jump', 'pass over', 'skip', 'skip over']",skip
616498,0.333333333,"['jump', 'pass over', 'skip', 'skip over']",skip over
1467370,0,"['surround', 'environ', 'ring', 'skirt', 'border']",skirt
8585657,0.333333333,"['horizon', 'apparent horizon', 'visible horizon', 'sensible horizon', 'skyline']",skyline
1242689,0,"['slam', 'flap down']",slam
882742,0,"['cut', 'slashed']",slashed
415442,0.333333333,"['slavery', 'slaveholding']",slaveholding
415442,0.333333333,"['slavery', 'slaveholding']",slavery
2482425,0,"['murder', 'slay', 'hit', 'dispatch', 'bump off', 'off', 'polish off', 'remove']",slay
1426397,0.333333333,"['sleep together', 'roll in the hay', 'love', 'make out', 'make love', 'sleep with', 'get laid', 'have sex', 'know', 'do it', 'be intimate', 'have intercourse', 'have it away', 'have it off', 'screw', 'fuck', 'jazz', 'eff', 'hump', 'lie with', 'bed', 'have a go at it', 'bang', 'get it on', 'bonk']",sleep together
1426397,0.333333333,"['sleep together', 'roll in the hay', 'love', 'make out', 'make love', 'sleep with', 'get laid', 'have sex', 'know', 'do it', 'be intimate', 'have intercourse', 'have it away', 'have it off', 'screw', 'fuck', 'jazz', 'eff', 'hump', 'lie with', 'bed', 'have a go at it', 'bang', 'get it on', 'bonk']",sleep with
785690,0,"['spy', 'stag', 'snoop', 'sleuth']",sleuth
635205,0.333333333,"['detection', 'detecting', 'detective work', 'sleuthing']",sleuthing
617413,0.333333333,"['slight', 'cold-shoulder']",slight
906655,0.5,"['belittling', 'deprecating', 'deprecative', 'deprecatory', 'depreciative', 'depreciatory', 'slighting']",slighting
1025602,0.5,"['slip in', 'stick in', 'sneak in', 'insert']",slip in
2037090,0,"['slope', 'incline', 'pitch']",slope
980527,0.333333333,['slow'],slow
1414916,0.4,"['smack', 'thwack']",smack
8226699,0.5,"['village', 'small town', 'settlement']",small town
64504,0,"['hit', 'smash', 'smasher', 'strike', 'bang']",smash
64504,0,"['hit', 'smash', 'smasher', 'strike', 'bang']",smasher
8582837,0.5,"['hell', 'hell on earth', 'hellhole', 'snake pit', 'the pits', 'inferno']",snake pit
344699,0.5,['snap'],snap
1480770,0,"['trap', 'entrap', 'snare', 'ensnare', 'trammel']",snare
1025602,0.5,"['slip in', 'stick in', 'sneak in', 'insert']",sneak in
1456463,0.25,"['nip', 'nip off', 'clip', 'snip', 'snip off']",snip
1456463,0.25,"['nip', 'nip off', 'clip', 'snip', 'snip off']",snip off
862683,0.333333333,"['attack', 'round', 'assail', 'lash out', 'snipe', 'assault']",snipe
841986,0,"['denounce', 'tell on', 'betray', 'give away', 'rat', 'grass', 'shit', 'shop', 'snitch', 'stag']",snitch
1431230,0,"['snog', 'kiss', 'buss', 'osculate']",snog
785690,0,"['spy', 'stag', 'snoop', 'sleuth']",snoop
1447937,0.5,"['close', 'snug', 'close-fitting']",snug
417643,0.111111111,"['cuddle', 'nestle', 'snuggle']",snuggle
43003,0,"['therefore', 'hence', 'thence', 'thus', 'so']",so
28198,0.4,"['so far', 'yet']",so far
216216,0,"['drench', 'douse', 'dowse', 'soak', 'sop', 'souse']",soak
1943718,0.5,"['soar', 'soar up', 'soar upwards', 'surge', 'zoom']",soar
1943718,0.5,"['soar', 'soar up', 'soar upwards', 'surge', 'zoom']",soar up
1943718,0.5,"['soar', 'soar up', 'soar upwards', 'surge', 'zoom']",soar upwards
1076634,0,['social'],social
7974025,0.125,"['class', 'stratum', 'social class', 'socio-economic class']",social class
7134445,0.333333333,"['intercourse', 'social intercourse']",social intercourse
8464601,0.333333333,"['movement', 'social movement', 'front']",social movement
13947415,0.5,"['social station', 'social status', 'social rank', 'rank']",social rank
13947415,0.5,"['social station', 'social status', 'social rank', 'rank']",social station
13947415,0.5,"['social station', 'social status', 'social rank', 'rank']",social status
1232412,0.333333333,"['socialization', 'socialisation', 'socializing', 'socialising']",socialisation
1232412,0.333333333,"['socialization', 'socialisation', 'socializing', 'socialising']",socialising
1232412,0.333333333,"['socialization', 'socialisation', 'socializing', 'socialising']",socialization
1232412,0.333333333,"['socialization', 'socialisation', 'socializing', 'socialising']",socializing
126527,0.25,['socially'],socially
13929588,0,"['company', 'companionship', 'fellowship', 'society']",society
7974025,0.125,"['class', 'stratum', 'social class', 'socio-economic class']",socio-economic class
1534147,0,"['dirty', 'soil', 'begrime', 'grime', 'colly', 'bemire']",soil
1055360,0.25,"['sojourn', 'visit']",sojourn
2152985,0,"['exclusive', 'sole']",sole
8600,0,"['entirely', 'exclusively', 'solely', 'alone', 'only']",solely
516086,0.333333333,"['celebration', 'solemnization', 'solemnisation']",solemnisation
516086,0.333333333,"['celebration', 'solemnization', 'solemnisation']",solemnization
782057,0,"['solicit', 'beg', 'tap']",solicit
6513764,0.5,"['solicitation', 'appeal', 'collection', 'ingathering']",solicitation
2260382,0.25,"['coagulated', 'solidified']",solidified
445169,0.444444444,['solidify'],solidify
1313649,0.333333333,"['lonely', 'solitary', 'unfrequented']",solitary
6743506,0.333333333,"['solution', 'answer', 'result', 'resolution', 'solvent']",solution
6743506,0.333333333,"['solution', 'answer', 'result', 'resolution', 'solvent']",solvent
7015,0,"['approximately', 'about', 'close to', 'just about', 'some', 'roughly', 'more or less', 'around', 'or so']",some
2070188,0.4,"['another', 'some other']",some other
216216,0,"['drench', 'douse', 'dowse', 'soak', 'sop', 'souse']",sop
1330307,0.5,"['occluded', 'sorbed']",sorbed
5839024,0.333333333,"['kind', 'sort', 'form', 'variety']",sort
654625,0.333333333,"['classify', 'class', 'sort', 'assort', 'sort out', 'separate']",sort out
414919,0,"['grouped', 'sorted']",sorted
5732756,0,"['classification', 'categorization', 'categorisation', 'sorting']",sorting
1874886,0.5,"['looking', 'sounding']",sounding
8507558,0.4,"['beginning', 'origin', 'root', 'rootage', 'source']",source
216216,0,"['drench', 'douse', 'dowse', 'soak', 'sop', 'souse']",souse
462301,0.125,"['south-southwest', '""sou-sou-west""']",south-southwest
1605081,0.333333333,['southern'],southern
5198321,0.333333333,['sovereignty'],sovereignty
1500873,0.333333333,"['sow', 'seed']",sow
542282,0.25,"['separated', 'spaced']",spaced
15282534,0.25,['spacing'],spacing
2685390,0,"['cross', 'traverse', 'span', 'sweep']",span
1643657,0.333333333,"['trip', 'actuate', 'trigger', 'activate', 'set off', 'spark off', 'spark', 'trigger off', 'touch off']",spark
1643657,0.333333333,"['trip', 'actuate', 'trigger', 'activate', 'set off', 'spark off', 'spark', 'trigger off', 'touch off']",spark off
7182744,0.333333333,['sparring'],sparring
130549,0.5,['spatially'],spatially
1649024,0,"['engender', 'breed', 'spawn']",spawn
7241837,0.444444444,"['public speaking', 'speechmaking', 'speaking', 'oral presentation']",speaking
2277607,0,"['specialized', 'specialised']",specialised
2277607,0,"['specialized', 'specialised']",specialized
502710,0.428571429,"['specially', 'especially']",specially
5844881,0,['species'],species
715541,0,"['pin down', 'peg down', 'nail down', 'narrow down', 'narrow', 'specify']",specify
664879,0.5,"['inquisitive', 'speculative', 'questioning', 'wondering']",speculative
7241837,0.444444444,"['public speaking', 'speechmaking', 'speaking', 'oral presentation']",speechmaking
865848,0.25,"['fascinated', 'hypnotized', 'hypnotised', 'mesmerized', 'mesmerised', 'spellbound', 'spell-bound', 'transfixed']",spell-bound
865848,0.25,"['fascinated', 'hypnotized', 'hypnotised', 'mesmerized', 'mesmerised', 'spellbound', 'spell-bound', 'transfixed']",spellbound
1122149,0.333333333,"['spending', 'disbursement', 'disbursal', 'outlay']",spending
2397732,0.5,"['hot', 'spicy']",spicy
937208,0.5,"['spill the beans', 'let the cat out of the bag', 'talk', 'tattle', 'blab', 'peach', 'babble', 'sing', 'babble out', 'blab out']",spill the beans
2046755,0.333333333,"['spin', 'spin around', 'whirl', 'reel', 'gyrate']",spin
2046755,0.333333333,"['spin', 'spin around', 'whirl', 'reel', 'gyrate']",spin around
4624826,0,"['heart', 'spirit']",spirit
2579136,0.166666667,"['spiritual', 'unearthly']",spiritual
94788,0.25,"['conversion', 'rebirth', 'spiritual rebirth']",spiritual rebirth
219389,0,"['glorious', 'resplendent', 'splendid', 'splendiferous']",splendid
219389,0,"['glorious', 'resplendent', 'splendid', 'splendiferous']",splendiferous
1559868,0,['splice'],splice
4281998,0.25,"['splice', 'splicing']",splicing
2535457,0,"['secede', 'splinter', 'break away']",splinter
2431320,0,"['separate', 'part', 'split up', 'split', 'break', 'break up']",split
2431320,0,"['separate', 'part', 'split up', 'split', 'break', 'break up']",split up
1565472,0.2,"['rape', 'spoil', 'despoil', 'violate', 'plunder']",spoil
2220148,0,['sponsor'],sponsor
212974,0,"['sporadically', 'periodically']",sporadically
4581595,0.333333333,"['whorehouse', 'brothel', 'bordello', 'bagnio', 'house of prostitution', 'house of ill repute', 'bawdyhouse', 'cathouse', 'sporting house']",sporting house
14082186,0,"['touch', 'spot']",spot
2801964,0.5,['spousal'],spousal
13963970,0,"['marriage', 'matrimony', 'union', 'spousal relationship', 'wedlock']",spousal relationship
969873,0,"['go around', 'spread', 'circulate']",spread
2082690,0,"['spread', 'scatter', 'spread out']",spread out
1207951,0,"['cover', 'spread over']",spread over
367976,0.166666667,"['spread', 'spreading']",spreading
15237044,0,"['spring', 'springtime']",spring
15237044,0,"['spring', 'springtime']",springtime
357332,0,"['shoot', 'spud', 'germinate', 'pullulate', 'bourgeon', 'burgeon forth', 'sprout']",sprout
357332,0,"['shoot', 'spud', 'germinate', 'pullulate', 'bourgeon', 'burgeon forth', 'sprout']",spud
785690,0,"['spy', 'stag', 'snoop', 'sleuth']",spy
8619620,0,"['public square', 'square']",square
763399,0,"['settle', 'square off', 'square up', 'determine']",square off
763399,0,"['settle', 'square off', 'square up', 'determine']",square up
788097,0,"['power play', 'squeeze play', 'squeeze']",squeeze
788097,0,"['power play', 'squeeze play', 'squeeze']",squeeze play
2100031,0.333333333,"['elder', 'older', 'sr.']",sr.
788473,0,"['shot', 'stab']",stab
2293856,0.4,"['staccato', 'disconnected']",staccato
1503404,0,"['stack', 'pile', 'heap']",stack
8287586,0.333333333,"['staff', 'faculty']",staff
841986,0,"['denounce', 'tell on', 'betray', 'give away', 'rat', 'grass', 'shit', 'shop', 'snitch', 'stag']",stag
1711445,0.333333333,"['stage', 'present', 'represent']",stage
13286801,0,"['interest', 'stake']",stake
320625,0.333333333,"['stalk', 'stalking']",stalk
320625,0.333333333,"['stalk', 'stalking']",stalking
2638630,0,"['stand by', 'stick by', 'stick', 'adhere']",stand by
1116585,0.333333333,"['resist', 'hold out', 'withstand', 'stand firm']",stand firm
2699497,0,"['represent', 'stand for', 'correspond']",stand for
2258617,0.333333333,"['substitute', 'sub', 'stand in', 'fill in']",stand in
1960076,0.333333333,"['standard', 'stock']",standard
961001,0,"['repulsion', 'standoff']",standoff
241699,0,"['start', 'starting']",start
241699,0,"['start', 'starting']",starting
8653873,0.333333333,"['start', 'starting line', 'scratch', 'scratch line']",starting line
6792188,0.333333333,"['starting signal', 'start']",starting signal
15265518,0,"['beginning', 'commencement', 'first', 'outset', 'get-go', 'start', 'kickoff', 'starting time', 'showtime', 'offset']",starting time
878136,0,"['submit', 'state', 'put forward', 'posit']",state
298507,0.333333333,"['collectivist', 'collectivistic', 'collectivized', 'collectivised', 'state-controlled']",state-controlled
6648724,0,"['argument', 'statement']",statement
1088923,0.333333333,"['station', 'post', 'send', 'place']",station
5729036,0,"['distribution', 'statistical distribution']",statistical distribution
79232,0,['statistically'],statistically
13920835,0.5,"['condition', 'status']",status
2619122,0,"['last out', 'stay', 'ride out', 'outride']",stay
2734800,0,"['keep', 'stay fresh']",stay fresh
174491,0,"['steadily', 'steady']",steadily
174491,0,"['steadily', 'steady']",steady
415398,0.333333333,"['settle', 'root', 'take root', 'steady down', 'settle down']",steady down
327362,0.333333333,"['steep', 'infuse']",steep
6651577,0,"['tip', 'lead', 'steer', 'confidential information', 'wind', 'hint']",steer
1144876,0,"['guidance', 'steering']",steering
2373055,0.4,"['radial', 'stellate', 'radiate']",stellate
2538765,0,"['intervene', 'step in', 'interfere', 'interpose']",step in
1220885,0,"['cling', 'cleave', 'adhere', 'stick', 'cohere']",stick
2638630,0,"['stand by', 'stick by', 'stick', 'adhere']",stick by
1025602,0.5,"['slip in', 'stick in', 'sneak in', 'insert']",stick in
2713372,0.333333333,"['stick out', 'protrude', 'jut out', 'jut', 'project']",stick out
1353982,0,"['jutting', 'projected', 'projecting', 'protruding', 'relieved', 'sticking', 'sticking out']",sticking
1353982,0,"['jutting', 'projected', 'projecting', 'protruding', 'relieved', 'sticking', 'sticking out']",sticking out
1079604,0,"['suppression', 'crushing', 'quelling', 'stifling']",stifling
27384,0,"['however', 'nevertheless', 'withal', 'still', 'yet', 'all the same', 'even so', 'nonetheless', 'notwithstanding']",still
2116118,0,"['stimulate', 'excite', 'stir']",stimulate
1708663,0.5,"['compensable', 'paying', 'remunerative', 'salaried', 'stipendiary']",stipendiary
6755568,0.333333333,"['condition', 'precondition', 'stipulation']",stipulation
2116118,0,"['stimulate', 'excite', 'stir']",stir
1559903,0,"['moved', 'affected', 'stirred', 'touched']",stirred
1960076,0.333333333,"['standard', 'stock']",stock
6492664,0.5,"['inventory', 'stock list']",stock list
2472495,0.333333333,"['inventory', 'take stock', 'stock-take']",stock-take
2241988,0.333333333,"['rocky', 'bouldery', 'bouldered', 'stony']",stony
1862918,0.333333333,"['stop', 'stop over']",stop
1862918,0.333333333,"['stop', 'stop over']",stop over
1056411,0.333333333,"['stop', 'stopover', 'layover']",stopover
14010927,0.333333333,"['arrest', 'check', 'halt', 'hitch', 'stay', 'stop', 'stoppage']",stoppage
1742912,0,"['stormy', 'tempestuous']",stormy
7221094,0,"['narrative', 'narration', 'story', 'tale']",story
6373645,0,"['storyline', 'plot line']",storyline
2690384,0,"['range', 'straddle']",straddle
7418822,0.333333333,"['pass', 'head', 'straits']",straits
1570935,0.5,"['strangle', 'strangulate', 'throttle']",strangle
1570935,0.5,"['strangle', 'strangulate', 'throttle']",strangulate
1279735,0,['strategic'],strategic
7974025,0.125,"['class', 'stratum', 'social class', 'socio-economic class']",stratum
594267,0,"['isolated', 'stray']",stray
329227,0.25,"['flow', 'stream']",stream
14435187,0.333333333,"['stress', 'focus']",stress
27268,0.2,"['stretch', 'extend']",stretch
2607830,0.333333333,"['stretch', 'stretch along']",stretch along
27705,0.333333333,"['exsert', 'stretch out', 'put out', 'extend', 'hold out', 'stretch forth']",stretch forth
27705,0.333333333,"['exsert', 'stretch out', 'put out', 'extend', 'hold out', 'stretch forth']",stretch out
369138,0.5,"['scatter', 'scattering', 'strewing']",strewing
2526811,0,"['come to', 'strike']",strike
8459648,0.333333333,"['string', 'train']",string
1993805,0.5,"['string', 'string along']",string along
177243,0.333333333,"['strip', 'undress', 'divest', 'disinvest']",strip
5942888,0.333333333,"['conviction', 'strong belief', 'article of faith']",strong belief
1356143,0.5,"['aggressive', 'fast-growing', 'strong-growing']",strong-growing
1679744,0,"['integrated', 'structured']",structured
2407338,0,"['fight', 'struggle']",struggle
47406,0.2,"['dependent', 'dependant', 'drug-addicted', 'hooked', 'strung-out']",strung-out
572714,0,"['knocked out', 'kayoed', '""KOd""', 'out', 'stunned']",stunned
2258617,0.333333333,"['substitute', 'sub', 'stand in', 'fill in']",sub
2460883,0.333333333,['subcontract'],subcontract
8288753,0.5,['subculture'],subculture
6392001,0,"['section', 'subdivision']",subdivision
1108627,0,"['overcome', 'get over', 'subdue', 'surmount', 'master']",subdue
878636,0.333333333,"['submit', 'subject']",subject
6598915,0,"['message', 'content', 'subject matter', 'substance']",subject matter
217700,0.333333333,"['inundate', 'deluge', 'submerge']",submerge
878348,0,"['submit', 'bow', 'defer', 'accede', 'give in']",submit
2329355,0,['subordinate'],subordinate
1128655,0.5,"['mastery', 'subordination']",subordination
2299269,0.142857143,"['pledge', 'subscribe']",subscribe
7295507,0.333333333,"['sequel', 'subsequence']",subsequence
122626,0.5,['subsequent'],subsequent
