"synset","rating","words","examples__001","examples__002","examples__003","examples__004","examples__005","examples__006","examples__007","examples__008","examples__009","examples__010","examples__011","words__-"
"","","transplantation","","","","","","","","","","","",""
"","","transplanting","","","","","","","","","","","",""
"772967","0.3333333333333333","present","We presented the arguments to him","We cannot represent this knowledge to our formal reason","","","","","","","","","",""
"","","represent","","","","","","","","","","","",""
"","","lay out","","","","","","","","","","","",""
"5633385","0.3333333333333333","invention","","","","","","","","","","","",""
"","","innovation","","","","","","","","","","","",""
"","","excogitation","","","","","","","","","","","",""
"","","conception","","","","","","","","","","","",""
"","","design","","","","","","","","","","","",""
"6135915","1.6666666666666667","","","","","","","","","","","","","nutrition"
"181748","1.3333333333333333","vigorously","he defended his ideas vigorously","","","","","","","","","","",""
"","","smartly","","","","","","","","","","","",""
"968010","0.6666666666666666","curious","a curious hybrid accent","her speech has a funny twang","they have some funny ideas about war","had an odd name","the peculiar aromatic odor of cloves","something definitely queer about this town","what a rum fellow","singular behavior","","","",""
"","","funny","","","","","","","","","","","",""
"","","odd","","","","","","","","","","","",""
"","","peculiar","","","","","","","","","","","",""
"","","queer","","","","","","","","","","","",""
"","","rum","","","","","","","","","","","",""
"","","rummy","","","","","","","","","","","",""
"","","singular","","","","","","","","","","","",""
"2722207","0.3333333333333333","figure","Elections figure prominently in every government program","How do the elections figure in the current pattern of internal politics?","","","","","","","","","",""
"","","enter","","","","","","","","","","","",""
"27384","0.0","however","although I'm a little afraid, however I'd like to try it","while we disliked each other, nevertheless we agreed","he was a stern yet fair master","granted that it is dangerous, all the same I still want to go","","","","","","","",""
"","","nevertheless","","","","","","","","","","","",""
"","","withal","","","","","","","","","","","",""
"","","still","","","","","","","","","","","",""
"","","yet","","","","","","","","","","","",""
"","","all the same","","","","","","","","","","","",""
"","","even so","","","","","","","","","","","",""
"","","nonetheless","","","","","","","","","","","",""
"","","notwithstanding","","","","","","","","","","","",""
"5143077","0.6666666666666666","sake","for your sake","died for the sake of his country","in the interest of safety","in the common interest","","","","","","","",""
"","","interest","","","","","","","","","","","",""
"2088241","0.0","transfer","She changed in Chicago on her way to the East coast","","","","","","","","","","",""
"","","change","","","","","","","","","","","",""
"4417809","2.0","theater","the house was full","","","","","","","","","","",""
"","","theatre","","","","","","","","","","","",""
"","","house","","","","","","","","","","","",""
"1799235","0.6666666666666666","fail","His sense of smell failed him this time","His strength finally failed him","His children failed him in the crisis","","","","","","","","",""
"","","betray","","","","","","","","","","","",""
"6259","0.6666666666666666","","our budget will be significantly affected by these new cuts","","","","","","","","","","","significantly"
"204391","0.6666666666666666","slip","My grades are slipping","","","","","","","","","","",""
"","","drop off","","","","","","","","","","","",""
"","","drop away","","","","","","","","","","","",""
"","","fall away","","","","","","","","","","","",""
"1438681","1.3333333333333333","serve","He was processed by the sheriff","","","","","","","","","","",""
"","","process","","","","","","","","","","","",""
"","","swear out","","","","","","","","","","","",""
"13903387","0.6666666666666666","margin","","","","","","","","","","","",""
"","","border","","","","","","","","","","","",""
"","","perimeter","","","","","","","","","","","",""
"1185611","1.0","","their appeal was denied in the superior court","","","","","","","","","","","appeal"
"13994806","1.0","license","","","","","","","","","","","",""
"","","licence","","","","","","","","","","","",""
"1458664","1.0","filter","filter out the impurities","","","","","","","","","","",""
"","","filtrate","","","","","","","","","","","",""
"","","strain","","","","","","","","","","","",""
"","","separate out","","","","","","","","","","","",""
"","","filter out","","","","","","","","","","","",""
"1050088","2.0","black","the stock market crashed on Black Friday","a calamitous defeat","the battle was a disastrous end to a disastrous campaign","such doctrines, if true, would be absolutely fatal to my theory","it is fatal to enter any war without the will to win it","a fateful error","","","","","",""
"","","calamitous","","","","","","","","","","","",""
"","","disastrous","","","","","","","","","","","",""
"","","fatal","","","","","","","","","","","",""
"","","fateful","","","","","","","","","","","",""
"417397","0.3333333333333333","embrace","","","","","","","","","","","",""
"","","embracing","","","","","","","","","","","",""
"","","embracement","","","","","","","","","","","",""
"484680","2.0","nonprofit","","","","","","","","","","","",""
"","","non-profit-making","","","","","","","","","","","",""
"835292","1.6666666666666667","impressive","gave an impressive performance as Othello","a telling gesture","","","","","","","","","",""
"","","telling","","","","","","","","","","","",""
"3231912","1.0","drain","","","","","","","","","","","",""
"","","drainpipe","","","","","","","","","","","",""
"","","waste pipe","","","","","","","","","","","",""
"4812871","2.0","dash","he wooed her with the confident dash of a cavalry officer","","","","","","","","","","",""
"","","elan","","","","","","","","","","","",""
"","","flair","","","","","","","","","","","",""
"","","panache","","","","","","","","","","","",""
"","","style","","","","","","","","","","","",""
"2620587","0.3333333333333333","constitute","This money is my only income","The stone wall was the backdrop for the performance","These constitute my entire belonging","The children made up the chorus","This sum represents my entire income for a year","These few men comprise his entire army","","","","","",""
"","","represent","","","","","","","","","","","",""
"","","make up","","","","","","","","","","","",""
"","","comprise","","","","","","","","","","","",""
"","","be","","","","","","","","","","","",""
"7134445","0.3333333333333333","intercourse","","","","","","","","","","","",""
"","","social intercourse","","","","","","","","","","","",""
"1218593","1.6666666666666667","admiration","a small token in admiration of your works","","","","","","","","","","",""
"","","appreciation","","","","","","","","","","","",""
"419289","2.0","dirty","dirty unswept sidewalks","a child in dirty overalls","dirty slums","piles of dirty dishes","put his dirty feet on the clean sheet","wore an unclean shirt","mining is a dirty job","Cinderella did the dirty work while her sisters preened themselves","","","",""
"","","soiled","","","","","","","","","","","",""
"","","unclean","","","","","","","","","","","",""
"966357","2.0","","good old boy","same old story","","","","","","","","","","old"
"2081178","1.6666666666666667","clear","the balloon cleared the tree tops","","","","","","","","","","",""
"","","top","","","","","","","","","","","",""
"669762","1.6666666666666667","take","We took a pay cut","","","","","","","","","","",""
"","","submit","","","","","","","","","","","",""
"2694933","1.3333333333333333","situate","Our sense of sight enables us to locate objects in space","Locate the boundaries of the property","","","","","","","","","",""
"","","locate","","","","","","","","","","","",""
"7264925","0.0","output signal","","","","","","","","","","","",""
"","","output","","","","","","","","","","","",""
"1037540","1.6666666666666667","","foreign trade","a foreign office","","","","","","","","","","foreign"
"4118635","1.6666666666666667","","they explored several Roman ruins","","","","","","","","","","","ruin"
"3491178","2.0","hanging","the cold castle walls were covered with hangings","","","","","","","","","","",""
"","","wall hanging","","","","","","","","","","","",""
"8518940","1.3333333333333333","river basin","flood control in the Missouri basin","","","","","","","","","","",""
"","","basin","","","","","","","","","","","",""
"","","watershed","","","","","","","","","","","",""
"","","drainage basin","","","","","","","","","","","",""
"","","catchment area","","","","","","","","","","","",""
"","","catchment basin","","","","","","","","","","","",""
"","","drainage area","","","","","","","","","","","",""
"8653873","0.3333333333333333","start","","","","","","","","","","","",""
"","","starting line","","","","","","","","","","","",""
"","","scratch","","","","","","","","","","","",""
"","","scratch line","","","","","","","","","","","",""
"8683548","2.0","wilderness","it was a wilderness preserved for the hawks and mountaineers","","","","","","","","","","",""
"","","wild","","","","","","","","","","","",""
"1003536","0.0","done","certain to make history before he's done","it's a done deed","after the treatment, the patient is through except for follow-up","almost through with his studies","","","","","","","",""
"","","through","","","","","","","","","","","",""
"","","through with","","","","","","","","","","","",""
"2890351","2.0","brake drum","","","","","","","","","","","",""
"","","drum","","","","","","","","","","","",""
"145024","0.6666666666666666","","","","","","","","","","","","","tag"
"285092","2.0","fairly","they played fairly","","","","","","","","","","",""
"","","fair","","","","","","","","","","","",""
"","","clean","","","","","","","","","","","",""
"1533442","2.0","houseclean","She housecleans every week","","","","","","","","","","",""
"","","clean house","","","","","","","","","","","",""
"","","clean","","","","","","","","","","","",""
"2177397","0.6666666666666666","colonial","coral is a colonial organism","","","","","","","","","","",""
"","","compound","","","","","","","","","","","",""
"8271042","0.6666666666666666","galaxy","`extragalactic nebula' is a former name for `galaxy'","","","","","","","","","","",""
"","","extragalactic nebula","","","","","","","","","","","",""
"126264","0.3333333333333333","change","The advent of the automobile may have altered the growth pattern of the city","The discussion has changed my thinking about the issue","","","","","","","","","",""
"","","alter","","","","","","","","","","","",""
"","","modify","","","","","","","","","","","",""
"229260","0.3333333333333333","closure","they regretted the closure of the day care center","","","","","","","","","","",""
"","","closedown","","","","","","","","","","","",""
"","","closing","","","","","","","","","","","",""
"","","shutdown","","","","","","","","","","","",""
"3074922","1.0","","tribal customs","","","","","","","","","","","tribal"
"1515692","1.3333333333333333","concerned","a memorandum to those concerned","an enterprise in which three men are concerned","factors concerned in the rise and fall of epidemics","the interested parties met to discuss the business","","","","","","","",""
"","","interested","","","","","","","","","","","",""
"802318","0.3333333333333333","permit","She permitted her son to visit her estranged husband","I won't let the police search her basement","I cannot allow you to see your exam","","","","","","","","",""
"","","allow","","","","","","","","","","","",""
"","","let","","","","","","","","","","","",""
"","","countenance","","","","","","","","","","","",""
"2100031","0.3333333333333333","elder","Bill Adams, Sr.","","","","","","","","","","",""
"","","older","","","","","","","","","","","",""
"","","sr.","","","","","","","","","","","",""
"1776468","0.6666666666666666","fancy","She fancied a necklace that she had seen in the jeweler's window","","","","","","","","","","",""
"","","go for","","","","","","","","","","","",""
"","","take to","","","","","","","","","","","",""
"4113406","1.0","roulette wheel","","","","","","","","","","","",""
"","","wheel","","","","","","","","","","","",""
"3623556","2.0","","","","","","","","","","","","","knife"
"555240","0.6666666666666666","transfer","The ancient Greek story was transplanted into Modern America","","","","","","","","","","",""
"","","transpose","","","","","","","","","","","",""
"","","transplant","","","","","","","","","","","",""
"793592","0.0","","","","","","","","","","","","","secondary"
"7123552","1.6666666666666667","yelling","","","","","","","","","","","",""
"","","shouting","","","","","","","","","","","",""
"14082303","1.6666666666666667","stroke","","","","","","","","","","","",""
"","","apoplexy","","","","","","","","","","","",""
"","","cerebrovascular accident","","","","","","","","","","","",""
"","","CVA","","","","","","","","","","","",""
"79485","1.6666666666666667","","a fearful glance","fearful of criticism","","","","","","","","","","fearful"
"2342608","1.6666666666666667","brilliant","a brilliant performance","a superb actor","","","","","","","","","",""
"","","superb","","","","","","","","","","","",""
"4892084","0.6666666666666666","judgment","","","","","","","","","","","",""
"","","judgement","","","","","","","","","","","",""
"","","sound judgment","","","","","","","","","","","",""
"","","sound judgement","","","","","","","","","","","",""
"","","perspicacity","","","","","","","","","","","",""
"5696425","0.3333333333333333","substitute","","","","","","","","","","","",""
"","","replacement","","","","","","","","","","","",""
"13318411","1.6666666666666667","cover charge","","","","","","","","","","","",""
"","","cover","","","","","","","","","","","",""
"1390833","1.3333333333333333","iron","press your shirts","she stood there ironing","","","","","","","","","",""
"","","iron out","","","","","","","","","","","",""
"","","press","","","","","","","","","","","",""
"2885934","1.3333333333333333","","postal delivery","","","","","","","","","","","postal"
"36362","1.3333333333333333","wash","","","","","","","","","","","",""
"","","lave","","","","","","","","","","","",""
"2013758","0.3333333333333333","","felt renewed strength","","","","","","","","","","","renewed"
"7197889","0.6666666666666666","comprehensive examination","she took her comps in English literature","","","","","","","","","","",""
"","","comprehensive","","","","","","","","","","","",""
"","","comp","","","","","","","","","","","",""
"939452","0.3333333333333333","composing","","","","","","","","","","","",""
"","","composition","","","","","","","","","","","",""
"1209220","0.3333333333333333","relief","the contributions provided some relief for the victims","","","","","","","","","","",""
"","","succor","","","","","","","","","","","",""
"","","succour","","","","","","","","","","","",""
"","","ministration","","","","","","","","","","","",""
"415696","1.3333333333333333","","","","","","","","","","","","","confidential"
"683531","2.0","crude","coarse language","a crude joke","crude behavior","an earthy sense of humor","a revoltingly gross expletive","a vulgar gesture","full of language so vulgar it should have been edited","","","","",""
"","","earthy","","","","","","","","","","","",""
"","","gross","","","","","","","","","","","",""
"","","vulgar","","","","","","","","","","","",""
"4476259","2.0","","","","","","","","","","","","","tray"
"2611976","2.0","fall","Light fell on her face","The sun shone on the fields","The light struck the golden necklace","A strange sound struck my ears","","","","","","","",""
"","","shine","","","","","","","","","","","",""
"","","strike","","","","","","","","","","","",""
"2704818","1.6666666666666667","","","","","","","","","","","","","weigh"
"342250","1.3333333333333333","","a certified public accountant","","","","","","","","","","","certified"
"723349","1.6666666666666667","occur","It occurred to me that we should hire another secretary","A great idea then came to her","","","","","","","","","",""
"","","come","","","","","","","","","","","",""
"934199","2.0","cheap","it would have been cheap at twice the price","inexpensive family restaurants","","","","","","","","","",""
"","","inexpensive","","","","","","","","","","","",""
"2977438","2.0","cash register","","","","","","","","","","","",""
"","","register","","","","","","","","","","","",""
"1423285","1.0","close","Can you close the cracks with caulking?","","","","","","","","","","",""
"","","fill up","","","","","","","","","","","",""
"1567888","1.3333333333333333","afforest","afforest the mountains","","","","","","","","","","",""
"","","forest","","","","","","","","","","","",""
"15147097","1.3333333333333333","","","","","","","","","","","","","childhood"
"680145","1.3333333333333333","prejudice","","","","","","","","","","","",""
"","","prepossess","","","","","","","","","","","",""
"7214432","0.3333333333333333","","","","","","","","","","","","","discovery"
"384620","0.6666666666666666","reform","The Church reformed me","reform your conduct","","","","","","","","","",""
"","","reclaim","","","","","","","","","","","",""
"","","regenerate","","","","","","","","","","","",""
"","","rectify","","","","","","","","","","","",""
"1892608","1.3333333333333333","bounce","","","","","","","","","","","",""
"","","jounce","","","","","","","","","","","",""
"5809745","1.3333333333333333","","","","","","","","","","","","","tradition"
"1016778","1.3333333333333333","assert","","","","","","","","","","","",""
"","","asseverate","","","","","","","","","","","",""
"","","maintain","","","","","","","","","","","",""
"7336999","1.6666666666666667","","the school of hard knocks","","","","","","","","","","","knock"
"1679980","2.0","deck","deck the halls with holly","","","","","","","","","","",""
"","","bedight","","","","","","","","","","","",""
"","","bedeck","","","","","","","","","","","",""
"6642672","1.3333333333333333","intelligence","we sent out planes to gather intelligence on their radar coverage","","","","","","","","","","",""
"","","intelligence information","","","","","","","","","","","",""
"1734884","0.3333333333333333","","warm maternal affection for her guest","","","","","","","","","","","maternal"
"41618","1.3333333333333333","active","","","","","","","","","","","",""
"","","dynamic","","","","","","","","","","","",""
"7350893","1.0","","","","","","","","","","","","","seek"
"2177584","1.6666666666666667","","a complicated problem","complicated Middle East politics","","","","","","","","","","complicated"
"912473","1.0","","My grandmother is hard of hearing--you'll have to shout","","","","","","","","","","","shout"
"5658226","0.6666666666666666","taste","his cold deprived him of his sense of taste","","","","","","","","","","",""
"","","gustation","","","","","","","","","","","",""
"","","sense of taste","","","","","","","","","","","",""
"","","gustatory modality","","","","","","","","","","","",""
"665886","0.0","confirm","his story confirmed my doubts","The evidence supports the defendant","","","","","","","","","",""
"","","corroborate","","","","","","","","","","","",""
"","","sustain","","","","","","","","","","","",""
"","","substantiate","","","","","","","","","","","",""
"","","support","","","","","","","","","","","",""
"","","affirm","","","","","","","","","","","",""
"1023259","0.0","quote","He quoted the Bible to her","","","","","","","","","","",""
"","","cite","","","","","","","","","","","",""
"7477587","1.3333333333333333","boom","the demand for testing has created a boom for those unregulated laboratories where boxes of specimen jars are processed like an assembly line","","","","","","","","","","",""
"","","bonanza","","","","","","","","","","","",""
"","","gold rush","","","","","","","","","","","",""
"","","gravy","","","","","","","","","","","",""
"","","godsend","","","","","","","","","","","",""
"","","manna from heaven","","","","","","","","","","","",""
"","","windfall","","","","","","","","","","","",""
"","","bunce","","","","","","","","","","","",""
"1799457","1.0","","a plausible excuse","","","","","","","","","","","plausible"
"260648","0.6666666666666666","repair","She repaired her TV set","Repair my shoes please","","","","","","","","","",""
"","","mend","","","","","","","","","","","",""
"","","fix","","","","","","","","","","","",""
"","","bushel","","","","","","","","","","","",""
"","","doctor","","","","","","","","","","","",""
"","","furbish up","","","","","","","","","","","",""
"","","restore","","","","","","","","","","","",""
"","","touch on","","","","","","","","","","","",""
"720565","0.3333333333333333","function","the function of a teacher","the government must do its part","play its role","","","","","","","","",""
"","","office","","","","","","","","","","","",""
"","","part","","","","","","","","","","","",""
"","","role","","","","","","","","","","","",""
"5808102","1.0","","","","","","","","","","","","","revelation"
"2937469","2.0","cake","a bar of chocolate","","","","","","","","","","",""
"","","bar","","","","","","","","","","","",""
"5641959","0.3333333333333333","command","a good command of French","","","","","","","","","","",""
"","","control","","","","","","","","","","","",""
"","","mastery","","","","","","","","","","","",""
"369064","1.0","","","","","","","","","","","","","league"
"3192790","1.0","","","","","","","","","","","","","die"
"15113229","1.0","time period","a time period of 30 years","hastened the period of time of his recovery","Picasso's blue period","","","","","","","","",""
"","","period of time","","","","","","","","","","","",""
"","","period","","","","","","","","","","","",""
"348018","1.3333333333333333","static","a static population","","","","","","","","","","",""
"","","stable","","","","","","","","","","","",""
"","","unchanging","","","","","","","","","","","",""
"8461595","1.0","stream","two streams of development run through American history","stream of consciousness","the flow of thought","the current of history","","","","","","","",""
"","","flow","","","","","","","","","","","",""
"","","current","","","","","","","","","","","",""
"2532886","1.0","experiment","Students experiment sexually","The composer experimented with a new style","","","","","","","","","",""
"","","try out","","","","","","","","","","","",""
"2554267","1.3333333333333333","wet","a wet nurse","a wet cow","lactating cows","","","","","","","","",""
"","","lactating","","","","","","","","","","","",""
"341757","0.6666666666666666","drag","The speech dragged on for two hours","","","","","","","","","","",""
"","","drag on","","","","","","","","","","","",""
"","","drag out","","","","","","","","","","","",""
"796588","0.3333333333333333","bar","He was barred from membership in the club","","","","","","","","","","",""
"","","debar","","","","","","","","","","","",""
"","","exclude","","","","","","","","","","","",""
"1239862","0.0","down","The policeman downed the heavily armed suspect","The mugger knocked down the old lady after she refused to hand over her wallet","","","","","","","","","",""
"","","knock down","","","","","","","","","","","",""
"","","cut down","","","","","","","","","","","",""
"","","push down","","","","","","","","","","","",""
"","","pull down","","","","","","","","","","","",""
"5154517","1.0","asset","","","","","","","","","","","",""
"","","plus","","","","","","","","","","","",""
"922438","0.3333333333333333","signalize","","","","","","","","","","","",""
"","","signalise","","","","","","","","","","","",""
"","","distinguish","","","","","","","","","","","",""
"2831736","1.3333333333333333","atmospheric","atmospheric tests","","","","","","","","","","",""
"","","atmospherical","","","","","","","","","","","",""
"1712704","1.3333333333333333","perform","John did the painting, the weeding, and he cleaned out the gutters","the skater executed a triple pirouette","she did a little dance","","","","","","","","",""
"","","execute","","","","","","","","","","","",""
"","","do","","","","","","","","","","","",""
"301951","0.6666666666666666","countless","incalculable riches","countless hours","an infinite number of reasons","innumerable difficulties","the multitudinous seas","myriad stars","untold thousands","","","","",""
"","","infinite","","","","","","","","","","","",""
"","","innumerable","","","","","","","","","","","",""
"","","innumerous","","","","","","","","","","","",""
"","","multitudinous","","","","","","","","","","","",""
"","","myriad","","","","","","","","","","","",""
"","","numberless","","","","","","","","","","","",""
"","","uncounted","","","","","","","","","","","",""
"","","unnumberable","","","","","","","","","","","",""
"","","unnumbered","","","","","","","","","","","",""
"","","unnumerable","","","","","","","","","","","",""
"1079240","0.6666666666666666","","icy northern waters","","","","","","","","","","","icy"
"969873","0.0","go around","the rumor spread","the story went around in the office","","","","","","","","","",""
"","","spread","","","","","","","","","","","",""
"","","circulate","","","","","","","","","","","",""
"18577","1.0","","you're quite right","she was quite alone","was quite mistaken","quite the opposite","not quite finished","did not quite make it","","","","","","quite"
"8653570","1.0","sphere","","","","","","","","","","","",""
"","","sphere of influence","","","","","","","","","","","",""
"980527","0.3333333333333333","","a slow walker","the slow lane of traffic","her steps were slow","he was slow in reacting to the news","slow but steady growth","","","","","","","slow"
"1516290","1.0","jet","Water jetted forth","flames were jetting out of the building","","","","","","","","","",""
"","","gush","","","","","","","","","","","",""
"361041","1.6666666666666667","","the government's weekly bite from my paycheck","","","","","","","","","","","bite"
"816324","0.0","","midmorning","midsummer","in mid-1958","a mid-June wedding","","","","","","","","mid"
"1893988","0.3333333333333333","stir","He shifted in his seat","","","","","","","","","","",""
"","","shift","","","","","","","","","","","",""
"","","budge","","","","","","","","","","","",""
"","","agitate","","","","","","","","","","","",""
"736786","2.0","hell","raising blazes","","","","","","","","","","",""
"","","blaze","","","","","","","","","","","",""
"241699","0.0","start","he got his start because one of the regular pitchers was in the hospital","his starting meant that the coach thought he was one of their best linemen","","","","","","","","","",""
"","","starting","","","","","","","","","","","",""
"1920932","1.0","","We were hiking in Colorado","hike the Rockies","","","","","","","","","","hike"
"2325968","2.0","","She goes shopping every Friday","","","","","","","","","","","shop"
"7298982","1.3333333333333333","shock","it came as a shock to learn that he was injured","","","","","","","","","","",""
"","","blow","","","","","","","","","","","",""
"2560548","0.6666666666666666","wide","wide roads","a wide necktie","wide margins","three feet wide","a river two miles broad","broad shoulders","a broad river","","","","",""
"","","broad","","","","","","","","","","","",""
"627013","2.0","press","","","","","","","","","","","",""
"","","military press","","","","","","","","","","","",""
"1160729","1.3333333333333333","beating","","","","","","","","","","","",""
"","","thrashing","","","","","","","","","","","",""
"","","licking","","","","","","","","","","","",""
"","","drubbing","","","","","","","","","","","",""
"","","lacing","","","","","","","","","","","",""
"","","trouncing","","","","","","","","","","","",""
"","","whacking","","","","","","","","","","","",""
"8663156","1.3333333333333333","","","","","","","","","","","","","tip"
"15153225","0.6666666666666666","maturity","","","","","","","","","","","",""
"","","maturity date","","","","","","","","","","","",""
"","","due date","","","","","","","","","","","",""
"344174","0.6666666666666666","happen","Her dream really materialized","","","","","","","","","","",""
"","","materialize","","","","","","","","","","","",""
"","","materialise","","","","","","","","","","","",""
"8358332","0.3333333333333333","rally","","","","","","","","","","","",""
"","","mass meeting","","","","","","","","","","","",""
"2167052","1.6666666666666667","eye","","","","","","","","","","","",""
"","","eyeball","","","","","","","","","","","",""
"119750","1.0","","a wan smile","","","","","","","","","","","wan"
"979366","0.6666666666666666","quick","was quick to make friends","his quick reaction prevented an accident","hoped for a speedy resolution of the problem","a speedy recovery","he has a right to a speedy trial","","","","","","",""
"","","speedy","","","","","","","","","","","",""
"1287160","1.0","","a broad southern accent","","","","","","","","","","","broad"
"5840650","0.0","version","an experimental version of the night fighter","a variant of the same word","an emery wheel is the modern variation of a grindstone","the boy is a younger edition of his father","","","","","","","",""
"","","variant","","","","","","","","","","","",""
"","","variation","","","","","","","","","","","",""
"","","edition","","","","","","","","","","","",""
"1149621","0.3333333333333333","","","","","","","","","","","","","constraint"
"4895246","1.0","trust","the experience destroyed his trust and personal dignity","","","","","","","","","","",""
"","","trustingness","","","","","","","","","","","",""
"","","trustfulness","","","","","","","","","","","",""
"1089778","0.3333333333333333","contribution","","","","","","","","","","","",""
"","","donation","","","","","","","","","","","",""
"7969695","0.3333333333333333","kin","","","","","","","","","","","",""
"","","kin group","","","","","","","","","","","",""
"","","kinship group","","","","","","","","","","","",""
"","","kindred","","","","","","","","","","","",""
"","","clan","","","","","","","","","","","",""
"","","tribe","","","","","","","","","","","",""
"2560164","0.6666666666666666","enforce","Apply the rules to everyone","","","","","","","","","","",""
"","","implement","","","","","","","","","","","",""
"","","apply","","","","","","","","","","","",""
"50693","0.0","emergence","","","","","","","","","","","",""
"","","emersion","","","","","","","","","","","",""
"4846770","1.0","","","","","","","","","","","","","morality"
"13367070","1.3333333333333333","store","he brought back a large store of Cuban cigars","","","","","","","","","","",""
"","","stock","","","","","","","","","","","",""
"","","fund","","","","","","","","","","","",""
"1216004","0.6666666666666666","grasp","","","","","","","","","","","",""
"","","hold on","","","","","","","","","","","",""
"5436752","0.6666666666666666","gene","genes were formerly called factors","","","","","","","","","","",""
"","","cistron","","","","","","","","","","","",""
"","","factor","","","","","","","","","","","",""
"2927296","0.0","butt","","","","","","","","","","","",""
"","","butt end","","","","","","","","","","","",""
"4829550","1.0","compassion","","","","","","","","","","","",""
"","","pity","","","","","","","","","","","",""
"186491","1.6666666666666667","formally","the club will be formally recognized","","","","","","","","","","",""
"","","officially","","","","","","","","","","","",""
"7058296","1.6666666666666667","marching music","Sousa wrote the best marches","","","","","","","","","","",""
"","","march","","","","","","","","","","","",""
"4079244","1.3333333333333333","","he refused to live in the governor's residence","","","","","","","","","","","residence"
"162863","2.0","","shy of strangers","","","","","","","","","","","shy"
"90253","0.6666666666666666","reception","","","","","","","","","","","",""
"","","receipt","","","","","","","","","","","",""
"1586342","2.0","","what a nice fellow you are and we all thought you so nasty","nice manners","a nice dress","a nice face","a nice day","had a nice time at the party","the corn and tomatoes are nice today","","","","","nice"
"2388441","1.0","broken","a horse broken to the saddle","this old nag is well broken in","","","","","","","","","",""
"","","broken in","","","","","","","","","","","",""
"307176","1.3333333333333333","","","","","","","","","","","","","leg"
"15134913","0.6666666666666666","value","","","","","","","","","","","",""
"","","time value","","","","","","","","","","","",""
"","","note value","","","","","","","","","","","",""
"5866653","0.0","intersection","","","","","","","","","","","",""
"","","intersection point","","","","","","","","","","","",""
"","","point of intersection","","","","","","","","","","","",""
"2376089","0.6666666666666666","engage","Napoleon and Hitler waged war against all of Europe","","","","","","","","","","",""
"","","wage","","","","","","","","","","","",""
"2873363","2.0","boot","","","","","","","","","","","",""
"","","the boot","","","","","","","","","","","",""
"","","iron boot","","","","","","","","","","","",""
"","","iron heel","","","","","","","","","","","",""
"9270233","1.6666666666666667","","","","","","","","","","","","","drift"
"457998","1.6666666666666667","clot","coagulated blood","","","","","","","","","","",""
"","","coagulate","","","","","","","","","","","",""
"39259","2.0","","he's a hands-on manager","hands-on operations","","","","","","","","","","hands-on"
"1317231","1.6666666666666667","","an abandoned sadness born of grief","","","","","","","","","","","abandoned"
"31820","2.0","laugh","","","","","","","","","","","",""
"","","express joy","","","","","","","","","","","",""
"","","express mirth","","","","","","","","","","","",""
"7089622","2.0","","he continued in this vein for several minutes","","","","","","","","","","","vein"
"8653474","2.0","vacuum","","","","","","","","","","","",""
"","","vacuity","","","","","","","","","","","",""
"7391863","2.0","ring","the distinctive ring of the church bell","the ringing of the telephone","the tintinnabulation that so voluminously swells from the ringing and the dinging of the bells","","","","","","","","",""
"","","ringing","","","","","","","","","","","",""
"","","tintinnabulation","","","","","","","","","","","",""
"13333237","1.3333333333333333","investment","","","","","","","","","","","",""
"","","investment funds","","","","","","","","","","","",""
"355615","2.0","heavy","time hung heavy on their hands","","","","","","","","","","",""
"","","heavily","","","","","","","","","","","",""
"1936184","2.0","fabulous","mythical centaurs","the fabulous unicorn","","","","","","","","","",""
"","","mythic","","","","","","","","","","","",""
"","","mythical","","","","","","","","","","","",""
"","","mythologic","","","","","","","","","","","",""
"","","mythological","","","","","","","","","","","",""
"13929852","1.6666666666666667","confidence","he took me into his confidence","he betrayed their trust","","","","","","","","","",""
"","","trust","","","","","","","","","","","",""
"2527734","2.0","","tried to give away unwanted kittens","","","","","","","","","","","unwanted"
"2646605","1.3333333333333333","astronomic","astronomic telescope","","","","","","","","","","",""
"","","astronomical","","","","","","","","","","","",""
"2311387","1.0","withdraw","She drew $2,000 from the account","The doctors drew medical supplies from the hospital's emergency bank","","","","","","","","","",""
"","","draw","","","","","","","","","","","",""
"","","take out","","","","","","","","","","","",""
"","","draw off","","","","","","","","","","","",""
"890100","2.0","guarantee","I vouch for the quality of my products","","","","","","","","","","",""
"","","vouch","","","","","","","","","","","",""
"184778","2.0","","this must be examined critically","","","","","","","","","","","critically"
"1668421","2.0","","illustrate a book with drawings","","","","","","","","","","","illustrate"
"1546111","2.0","stand","We had to stand for the entire performance!","","","","","","","","","","",""
"","","stand up","","","","","","","","","","","",""
"2593912","2.0","","I happen to have just what you need!","","","","","","","","","","","happen"
"370126","2.0","cool","His enthusiasm cooled considerably","","","","","","","","","","",""
"","","cool off","","","","","","","","","","","",""
"","","cool down","","","","","","","","","","","",""
"4669247","2.0","responsibility","he holds a position of great responsibility","","","","","","","","","","",""
"","","responsibleness","","","","","","","","","","","",""
"332017","2.0","","mill grain","","","","","","","","","","","mill"
"3792048","2.0","mound","they built small mounds to hide behind","","","","","","","","","","",""
"","","hill","","","","","","","","","","","",""
"455348","1.0","follow-up","","","","","","","","","","","",""
"","","followup","","","","","","","","","","","",""
"134701","2.0","","a book not appropriate for children","a funeral conducted the appropriate solemnity","it seems that an apology is appropriate","","","","","","","","","appropriate"
"8521267","2.0","celestial sphere","","","","","","","","","","","",""
"","","sphere","","","","","","","","","","","",""
